filename,Site_Type,Site_Name,Site_Code,species_richness,Year,ACI_11k,ACI_24k,ADI,AEI,BI_11k,BI_24k,H,NDSI,NP_11k,NP_24k
AM_SD11_20200219_062500-3,Unrestored,Amjhar,AM_2,5,2020,114.0685671,300.5148719,2.286828,0.09918,7.944379159,6.534223107,0.960084178,0.762409499,16,49
AM_SD11_20200219_062500-4,Unrestored,Amjhar,AM_2,3,2020,114.4212044,301.8988289,2.302584,0.000986,1.52308393,1.314046255,0.980311278,0.588964042,22,58
AM_SD11_20200219_062500-5,Unrestored,Amjhar,AM_2,3,2020,114.6116295,301.528643,2.302485,0.007751,1.565971893,1.436347271,0.979143288,0.241119584,20,56
AM_SD11_20200219_062500-6,Unrestored,Amjhar,AM_2,4,2020,114.6804225,302.6369116,2.302028,0.017902,1.692124412,1.549643667,0.976696372,-0.185383241,22,60
AM_SD11_20200219_064000-1,Unrestored,Amjhar,AM_2,4,2020,113.3691562,299.3125473,2.302584,0.000726,1.415747242,1.259044944,0.975370287,0.40776285,21,54
AM_SD11_20200219_064000-2,Unrestored,Amjhar,AM_2,3,2020,113.1087297,301.1361847,2.302584,0.000585,1.384134015,1.237029168,0.976354008,0.497187963,22,58
AM_SD11_20200219_064000-3,Unrestored,Amjhar,AM_2,5,2020,114.115214,300.7665216,2.302543,0.004951,1.831454461,1.663974171,0.97365098,0.307943678,25,57
AM_SD11_20200219_064000-4,Unrestored,Amjhar,AM_2,5,2020,114.674863,302.0015057,2.302348,0.011441,1.524037313,1.352886392,0.970757793,-0.048901071,26,60
AM_SD11_20200219_064000-5,Unrestored,Amjhar,AM_2,4,2020,114.1676469,301.2517733,2.302375,0.010638,1.545950658,1.394781238,0.975722439,0.048196292,23,57
AM_SD11_20200219_064000-6,Unrestored,Amjhar,AM_2,4,2020,113.7363168,301.5347498,2.302543,0.00487,1.623859459,1.399486623,0.974646234,-0.152584444,23,62
AM_SD11_20200219_080500-1,Unrestored,Amjhar,AM_2,3,2020,116.5152569,303.5507101,2.302584,0.000952,2.08296113,1.913787856,0.975995266,0.703826992,24,59
AM_SD11_20200219_080500-2,Unrestored,Amjhar,AM_2,2,2020,116.2742392,303.0895365,2.302583,0.001131,2.159711235,1.596933174,0.976990422,0.665113709,21,54
AM_SD11_20200219_080500-3,Unrestored,Amjhar,AM_2,4,2020,116.5131771,303.4312204,2.302583,0.001026,2.541277618,2.182366474,0.975882763,0.741585657,20,56
AM_SD11_20200219_080500-4,Unrestored,Amjhar,AM_2,4,2020,116.394152,302.5979625,2.302489,0.007622,2.670095079,1.988704254,0.971565873,0.70343285,21,56
AM_SD11_20200219_080500-5,Unrestored,Amjhar,AM_2,1,2020,114.9896815,301.6455022,2.302565,0.00331,1.58930111,1.41889791,0.973036059,0.698167843,20,54
AM_SD11_20200219_080500-6,Unrestored,Amjhar,AM_2,3,2020,115.6419743,302.0930001,2.30221,0.014575,1.857995549,1.689342358,0.973397957,0.590804562,22,56
AM_SD11_20200220_055000-1,Unrestored,Amjhar,AM_2,3,2020,113.8412915,300.3023338,2.299556,0.040276,3.24343518,3.074162476,0.967479404,0.86529806,22,57
AM_SD11_20200220_055000-2,Unrestored,Amjhar,AM_2,4,2020,114.2932756,301.587509,2.299675,0.039347,3.902110419,3.636946175,0.962470441,0.873403,20,55
AM_SD11_20200220_055000-3,Unrestored,Amjhar,AM_2,4,2020,115.9828434,303.1142671,2.302453,0.008372,3.187659148,2.725024528,0.971379737,0.768372189,21,52
AM_SD11_20200220_055000-4,Unrestored,Amjhar,AM_2,4,2020,113.5266992,300.7685849,2.301964,0.017364,0.777742812,0.547098388,0.9757465,0.559578893,26,59
AM_SD11_20200220_055000-5,Unrestored,Amjhar,AM_2,3,2020,113.8531442,300.0879939,2.302518,0.005949,0.94501853,0.787200433,0.977113055,0.545601346,24,62
AM_SD11_20200220_055000-6,Unrestored,Amjhar,AM_2,4,2020,114.182951,301.2030622,2.302515,0.006144,1.891254241,1.772468934,0.973141142,0.3757891,24,64
AM_SD11_20200220_061500-1,Unrestored,Amjhar,AM_2,5,2020,115.1311785,302.8290097,2.302544,0.004995,1.694239158,1.557751487,0.977448457,0.538093911,24,56
AM_SD11_20200220_061500-2,Unrestored,Amjhar,AM_2,2,2020,114.3330831,301.8025033,2.302579,0.001784,1.683133875,1.535007864,0.977085661,0.48067245,22,56
AM_SD11_20200220_061500-3,Unrestored,Amjhar,AM_2,2,2020,114.4950375,300.9840727,2.302581,0.001576,1.46817905,1.320056651,0.977754617,0.480659342,24,61
AM_SD11_20200220_061500-4,Unrestored,Amjhar,AM_2,4,2020,113.7522438,301.2037258,2.302576,0.002168,1.033570808,0.851304523,0.977320024,0.342107856,28,68
AM_SD11_20200220_061500-5,Unrestored,Amjhar,AM_2,2,2020,113.5083241,300.817411,2.302584,0.000771,0.902683877,0.76593374,0.976967443,0.475146059,26,62
AM_SD11_20200220_061500-6,Unrestored,Amjhar,AM_2,3,2020,114.0738944,300.9200312,2.30253,0.005394,0.973749741,0.814590993,0.975734184,0.369728294,22,58
AM_SD11_20200220_062000-1,Unrestored,Amjhar,AM_2,4,2020,114.2440686,301.5988179,2.302581,0.001599,1.864210646,1.024568232,0.977742202,0.557703966,17,56
AM_SD11_20200220_062000-2,Unrestored,Amjhar,AM_2,5,2020,113.9794461,301.6998269,2.302407,0.009485,1.231868142,1.106570012,0.977634352,0.114053032,20,57
AM_SD11_20200220_062000-3,Unrestored,Amjhar,AM_2,6,2020,113.6330778,299.6843059,2.301934,0.018041,1.302195631,1.130444233,0.972477917,0.000114518,23,56
AM_SD11_20200220_062000-4,Unrestored,Amjhar,AM_2,2,2020,113.2045217,300.697003,2.302345,0.010796,1.3745211,0.764690197,0.976652172,0.49871655,21,53
AM_SD11_20200220_062000-5,Unrestored,Amjhar,AM_2,4,2020,113.6163769,300.0209141,2.302553,0.003889,1.011822923,0.907172249,0.977797717,0.161496955,21,57
AM_SD11_20200220_062000-6,Unrestored,Amjhar,AM_2,5,2020,113.5132356,300.8206674,2.302457,0.007749,1.258637461,1.108245005,0.978052007,0.129078693,26,63
AM_SD11_20200220_063000-1,Unrestored,Amjhar,AM_2,3,2020,114.6655595,301.4768346,2.302446,0.008955,1.780756021,1.661321784,0.977814127,0.261384331,24,64
AM_SD11_20200220_063000-2,Unrestored,Amjhar,AM_2,3,2020,114.5793103,303.2032717,2.302551,0.004606,1.676517253,1.530195816,0.979191137,0.176554379,19,58
AM_SD11_20200220_063000-3,Unrestored,Amjhar,AM_2,3,2020,113.7891794,301.5884318,2.302456,0.008335,1.560274766,1.401920666,0.977712145,-0.002878781,20,58
AM_SD11_20200220_063000-4,Unrestored,Amjhar,AM_2,6,2020,115.4499893,304.4314019,2.302571,0.002824,1.455062823,1.312904834,0.979339606,0.345300574,25,59
AM_SD11_20200220_063000-5,Unrestored,Amjhar,AM_2,4,2020,113.7058314,300.5404333,2.302584,0.000699,1.330760059,1.151768601,0.980628841,0.536709033,25,63
AM_SD11_20200220_063000-6,Unrestored,Amjhar,AM_2,5,2020,114.2449065,302.182034,2.302572,0.002645,1.308311509,1.089254342,0.979752682,0.297451945,21,55
AM_SD11_20200220_063000-6(1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55
AM_SD11_20200220_063500-1,Unrestored,Amjhar,AM_2,4,2020,115.3088832,302.5591434,2.302478,0.008231,2.894142123,2.704537022,0.978364386,0.41306743,20,53
AM_SD11_20200220_063500-2,Unrestored,Amjhar,AM_2,4,2020,115.7798817,303.1700943,2.302476,0.008194,2.334597588,2.173576836,0.978296272,0.224401301,19,48
AM_SD11_20200220_063500-3,Unrestored,Amjhar,AM_2,6,2020,118.1874678,305.1991327,2.302465,0.008752,3.737405734,3.513336868,0.977111699,0.405119706,23,55
AM_SD11_20200220_063500-4,Unrestored,Amjhar,AM_2,7,2020,119.0641047,306.3335223,2.302484,0.007996,4.03973149,3.957345271,0.975313407,0.485449885,16,55
AM_SD11_20200220_063500-5,Unrestored,Amjhar,AM_2,8,2020,133.2539503,321.4831973,2.298488,0.05055,9.002181895,6.591618737,0.9393457,0.949920654,18,57
AM_SD11_20200220_063500-6,Unrestored,Amjhar,AM_2,8,2020,146.6866355,339.3966415,2.11462,0.32943,11.95275277,9.221666171,0.890183053,0.994055652,20,52
AM_SD11_20200220_071000-1,Unrestored,Amjhar,AM_2,3,2020,116.4732517,303.2185304,2.301632,0.024346,2.11967989,1.925364817,0.976710402,-0.029122507,26,61
AM_SD11_20200220_071000-2,Unrestored,Amjhar,AM_2,2,2020,116.5770608,305.4886293,2.302538,0.00538,3.068761297,2.92073973,0.977493124,0.469703184,21,55
AM_SD11_20200220_071000-3,Unrestored,Amjhar,AM_2,2,2020,115.7766026,302.9349646,2.302546,0.004943,2.164879996,2.01724417,0.980408923,0.653851951,28,65
AM_SD11_20200220_071000-4,Unrestored,Amjhar,AM_2,2,2020,116.4346172,304.3565002,2.302583,0.00123,2.344501853,2.208375711,0.98066705,0.60095072,25,60
AM_SD11_20200220_071000-5,Unrestored,Amjhar,AM_2,4,2020,115.3098796,302.1815629,2.30257,0.003042,2.153268629,2.003544564,0.980112656,0.642122006,21,60
AM_SD11_20200220_071000-6,Unrestored,Amjhar,AM_2,4,2020,115.3557205,302.9826157,2.302491,0.007656,2.475819725,2.33671826,0.979058879,0.525300611,24,59
AM_SD11_20200220_073500-1,Unrestored,Amjhar,AM_2,4,2020,118.0133832,305.1432633,2.302564,0.003649,4.640147399,4.323475666,0.968505238,0.83116712,19,50
AM_SD11_20200220_073500-2,Unrestored,Amjhar,AM_2,5,2020,123.8054333,310.311955,2.302226,0.014981,6.166885107,5.713238666,0.961580989,0.929499723,19,50
AM_SD11_20200220_073500-3,Unrestored,Amjhar,AM_2,3,2020,128.2329041,313.9859276,2.301927,0.020288,6.901096282,6.101517707,0.954779557,0.953206098,21,58
AM_SD11_20200220_073500-4,Unrestored,Amjhar,AM_2,4,2020,126.390971,314.0807139,2.301412,0.026868,5.970192224,5.715497593,0.960080712,0.943490586,22,57
AM_SD11_20200220_073500-5,Unrestored,Amjhar,AM_2,4,2020,127.7831511,314.5345643,2.30075,0.033742,6.504534881,6.308326019,0.957823937,0.950273264,21,54
AM_SD11_20200220_073500-6,Unrestored,Amjhar,AM_2,4,2020,127.7678312,314.4936446,2.302059,0.018068,6.212824188,5.825295712,0.960830022,0.931328042,23,57
AM_SD11_20200220_081000-1,Unrestored,Amjhar,AM_2,4,2020,119.7347322,308.4552503,2.30248,0.007973,2.905825834,2.498971519,0.979512074,0.543893301,25,60
AM_SD11_20200220_081000-2,Unrestored,Amjhar,AM_2,2,2020,121.4225345,308.6360618,2.30257,0.003035,4.694372583,4.38781037,0.974975602,0.876042242,21,56
AM_SD11_20200220_081000-2(1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56
AM_SD11_20200220_081000-3,Unrestored,Amjhar,AM_2,2,2020,122.4724025,310.0093837,2.30183,0.022034,5.297122456,5.013267543,0.966473117,0.864306947,20,53
AM_SD11_20200220_081000-3(1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53
AM_SD11_20200220_081000-4,Unrestored,Amjhar,AM_2,2,2020,125.8621848,314.7283478,2.302262,0.01426,5.977051897,5.611659426,0.966512657,0.693643564,17,49
AM_SD11_20200220_081000-4(1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49
AM_SD11_20200220_081000-5,Unrestored,Amjhar,AM_2,2,2020,125.5967406,312.5962445,2.300375,0.037372,5.980522941,5.538972625,0.965366575,0.891930823,20,55
AM_SD11_20200220_081000-5(1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55
AM_SD11_20200220_081000-6,Unrestored,Amjhar,AM_2,4,2020,126.3822913,315.6826058,2.302053,0.018036,6.213333721,5.677705741,0.963839427,0.900211815,18,52
AM_SD11_20200220_081000-6(1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52
AM_SD11_20200221_061000-1,Unrestored,Amjhar,AM_2,4,2020,114.439099,301.1237944,2.302583,0.001125,1.354398618,1.187356541,0.977374014,0.297333844,26,59
AM_SD11_20200221_061000-2,Unrestored,Amjhar,AM_2,5,2020,113.2580932,301.3588894,2.302523,0.005906,1.431633465,1.261402626,0.976750206,0.084511449,23,61
AM_SD11_20200221_061000-3,Unrestored,Amjhar,AM_2,4,2020,115.340771,302.9184858,2.302569,0.003086,2.56979568,2.388007529,0.976849393,0.590215432,26,61
AM_SD11_20200221_061000-4,Unrestored,Amjhar,AM_2,4,2020,114.6988079,302.7421132,2.302559,0.00376,1.299826874,1.17640887,0.978330486,0.194312304,24,60
AM_SD11_20200221_061000-5,Unrestored,Amjhar,AM_2,5,2020,113.0184412,299.6186929,2.302582,0.001295,1.461137763,1.236172132,0.978667405,0.30130277,28,66
AM_SD11_20200221_061000-6,Unrestored,Amjhar,AM_2,4,2020,112.7251405,300.3988731,2.302574,0.002461,1.317534367,1.170670306,0.978551621,0.141015191,21,54
AM_SD11_20200221_064000-1,Unrestored,Amjhar,AM_2,4,2020,118.9664227,305.7086573,2.300079,0.039391,4.857215614,4.604869341,0.962082036,-0.016131989,22,52
AM_SD11_20200221_064000-1(1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52
AM_SD11_20200221_064000-2,Unrestored,Amjhar,AM_2,5,2020,115.6894091,302.6223537,2.302391,0.011002,3.288338896,3.021644381,0.974031814,0.192903787,22,58
AM_SD11_20200221_064000-2(1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58
AM_SD11_20200221_064000-3,Unrestored,Amjhar,AM_2,5,2020,114.2619377,300.6416736,2.302579,0.001853,1.333015347,1.099614138,0.97862042,0.407643116,26,63
AM_SD11_20200221_064000-4,Unrestored,Amjhar,AM_2,6,2020,114.7462026,302.3886951,2.302581,0.001609,1.751556481,1.595172757,0.979534735,0.497552749,21,61
AM_SD11_20200221_064000-5,Unrestored,Amjhar,AM_2,5,2020,115.0710104,300.4796807,2.302398,0.010484,1.823995958,1.380504475,0.978326832,0.17473584,22,65
AM_SD11_20200221_064000-6,Unrestored,Amjhar,AM_2,5,2020,115.6291478,303.3344902,2.302257,0.014325,3.028176936,2.652528064,0.972345788,-0.253521632,19,56
AM_SD11_20200222_080000-1,Unrestored,Amjhar,AM_2,5,2020,117.3186385,304.7983628,2.302584,0.000684,3.869152242,3.548829887,0.981006756,0.726862351,19,56
AM_SD11_20200222_080000-2,Unrestored,Amjhar,AM_2,6,2020,116.8909323,303.755075,2.302583,0.001156,3.274144838,2.54736908,0.981554837,0.767517442,21,57
AM_SD11_20200222_080000-3,Unrestored,Amjhar,AM_2,5,2020,116.7312205,303.6167877,2.302584,0.000949,3.19918536,1.619453795,0.980918783,0.712527808,21,58
AM_SD11_20200222_080000-4,Unrestored,Amjhar,AM_2,7,2020,117.4572071,305.0496115,2.302508,0.00678,4.929519887,3.636924058,0.977020264,0.853608431,19,54
AM_SD11_20200222_080000-5,Unrestored,Amjhar,AM_2,6,2020,117.357875,302.9018645,2.301878,0.020358,5.317593873,4.301013776,0.970970469,0.405632103,19,57
AM_SD11_20200222_080000-6,Unrestored,Amjhar,AM_2,7,2020,114.9169054,302.4577321,2.302581,0.001528,2.995270449,2.013989075,0.97994274,0.5662336,21,58
AM_SD11_20200222_081500-1,Unrestored,Amjhar,AM_2,3,2020,118.6802208,305.9080918,2.30258,0.001759,3.217337858,2.630143621,0.979952547,0.550911,20,56
AM_SD11_20200222_081500-2,Unrestored,Amjhar,AM_2,3,2020,120.6070297,309.0806287,2.302581,0.001675,3.344997414,2.837423193,0.979325935,0.651203831,15,49
AM_SD11_20200222_081500-3,Unrestored,Amjhar,AM_2,1,2020,117.0298973,303.9478688,2.302252,0.014186,3.262055025,2.625273379,0.979415768,0.717560824,19,54
AM_SD11_20200222_081500-4,Unrestored,Amjhar,AM_2,3,2020,116.4548477,304.0245402,2.302584,0.000739,2.255075751,1.627555142,0.980748361,0.632512403,21,54
AM_SD11_20200222_081500-5,Unrestored,Amjhar,AM_2,5,2020,116.6755848,302.8963035,2.302585,0.000437,1.932073673,1.331467614,0.980130154,0.662980513,18,53
AM_SD11_20200222_081500-6,Unrestored,Amjhar,AM_2,5,2020,117.5801723,306.3389066,2.302584,0.000818,1.95308496,1.48051346,0.979336672,0.654970386,20,53
AM_SD11_20200223_060500-1,Unrestored,Amjhar,AM_2,2,2020,116.8801598,303.5472631,2.300105,0.039501,4.689406699,4.433572732,0.959954321,0.928114524,21,59
AM_SD11_20200223_060500-2,Unrestored,Amjhar,AM_2,1,2020,118.2940123,306.8720569,2.301934,0.020034,4.021055034,3.898175223,0.961144799,0.942665003,19,55
AM_SD11_20200223_060500-3,Unrestored,Amjhar,AM_2,2,2020,116.0830493,302.5988021,2.301894,0.020632,4.287310621,4.040552506,0.963253101,0.940231399,22,59
AM_SD11_20200223_060500-4,Unrestored,Amjhar,AM_2,3,2020,116.2407964,304.4915213,2.281938,0.113571,4.289990947,4.030856138,0.961985817,0.87402456,21,59
AM_SD11_20200223_060500-5,Unrestored,Amjhar,AM_2,2,2020,114.1911402,301.6058887,2.302578,0.002029,1.477512436,1.041498484,0.981139314,0.48286815,24,59
AM_SD11_20200223_060500-6,Unrestored,Amjhar,AM_2,3,2020,113.2740706,299.7392558,2.302585,0.000387,1.346706674,1.047551348,0.98103226,0.592559579,19,58
AM_SD11_20200223_062500-1,Unrestored,Amjhar,AM_2,3,2020,114.8468098,303.0212737,2.302584,0.000624,1.835861026,1.707872591,0.980515317,0.415096688,22,59
AM_SD11_20200223_062500-2,Unrestored,Amjhar,AM_2,4,2020,114.761462,303.0589286,2.302554,0.004455,1.838847548,1.661462195,0.980312998,0.406181474,24,59
AM_SD11_20200223_062500-3,Unrestored,Amjhar,AM_2,5,2020,115.8318198,302.9666917,2.302583,0.001062,2.308425082,1.429294338,0.980667996,0.471562075,18,56
AM_SD11_20200223_062500-4,Unrestored,Amjhar,AM_2,6,2020,114.6456183,302.0368603,2.302583,0.001115,1.919948966,1.736546622,0.979811238,0.397166184,20,57
AM_SD11_20200223_062500-4(1),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57
AM_SD11_20200223_062500-5,Unrestored,Amjhar,AM_2,6,2020,114.7639248,300.9254425,2.302583,0.000986,2.364349752,1.961092355,0.979493096,0.375590205,21,57
AM_SD11_20200223_062500-6,Unrestored,Amjhar,AM_2,6,2020,115.4107586,302.430202,2.302573,0.002805,2.830300052,2.523759393,0.979530677,0.52065372,20,56
AM_SD11_20200223_070500-1,Unrestored,Amjhar,AM_2,4,2020,117.3857558,303.6007807,2.302575,0.002567,3.070949651,2.940902467,0.979342926,0.788435552,25,58
AM_SD11_20200223_070500-2,Unrestored,Amjhar,AM_2,6,2020,119.9399289,310.1978578,2.30238,0.011449,5.124674862,4.456591578,0.974500672,0.864355993,21,55
AM_SD11_20200223_070500-3,Unrestored,Amjhar,AM_2,7,2020,116.4377428,301.975014,2.302519,0.006558,2.54366142,2.256025463,0.980202522,0.692802129,21,59
AM_SD11_20200223_070500-4,Unrestored,Amjhar,AM_2,7,2020,116.6747411,303.0885602,2.30255,0.004746,2.568711972,2.258625152,0.980810034,0.739961536,25,61
AM_SD11_20200223_070500-5,Unrestored,Amjhar,AM_2,7,2020,117.2363469,303.6166733,2.302564,0.003666,2.879918208,2.460937348,0.980251618,0.776807123,27,61
AM_SD11_20200223_070500-6,Unrestored,Amjhar,AM_2,7,2020,116.4592419,302.5776749,2.302584,0.000924,2.683096825,2.525375902,0.980428869,0.65172164,21,55
AM_SD11_20200223_083000-1,Unrestored,Amjhar,AM_2,3,2020,120.1298087,306.6577524,2.302489,0.007684,5.183309523,4.301165252,0.975836803,0.818910782,22,57
AM_SD11_20200223_083000-2,Unrestored,Amjhar,AM_2,4,2020,120.0379869,307.7428542,2.302358,0.011912,5.558899434,5.006260701,0.968187217,0.915771832,22,55
AM_SD11_20200223_083000-3,Unrestored,Amjhar,AM_2,4,2020,120.0164585,307.2255585,2.302542,0.005286,5.960763438,5.015894086,0.964855211,0.92287011,20,57
AM_SD11_20200223_083000-4,Unrestored,Amjhar,AM_2,4,2020,120.6785025,308.4217346,2.302538,0.005517,5.853268554,5.452438145,0.961003348,0.924440829,18,49
AM_SD11_20200223_083000-5,Unrestored,Amjhar,AM_2,5,2020,117.360573,305.6184425,2.30258,0.001703,3.836166842,3.044192456,0.980359386,0.636039557,22,58
AM_SD11_20200223_083000-6,Unrestored,Amjhar,AM_2,5,2020,119.2613258,307.089549,2.302561,0.003798,4.289808911,3.550620942,0.978515125,0.55845202,19,57
AM_SD11_20200224_053500-1,Unrestored,Amjhar,AM_2,4,2020,135.6592751,359.4032187,2.302569,0.003138,4.787631918,1.932042135,0.966357662,0.122876824,15,44
AM_SD11_20200224_053500-2,Unrestored,Amjhar,AM_2,4,2020,141.2872297,369.1080979,2.302576,0.002358,4.234417897,1.438286696,0.96755094,0.442126053,17,52
AM_SD11_20200224_053500-3,Unrestored,Amjhar,AM_2,4,2020,135.5603599,352.008628,2.302582,0.001258,4.745884714,1.603520546,0.970280204,0.391638705,15,53
AM_SD11_20200224_053500-4,Unrestored,Amjhar,AM_2,4,2020,137.3086986,359.4910708,2.302572,0.002791,4.619584775,1.937881828,0.96395472,0.081493486,16,47
AM_SD11_20200224_053500-5,Unrestored,Amjhar,AM_2,4,2020,133.8573914,350.4806092,2.302581,0.00154,4.601088817,1.7218853,0.967900255,0.176734452,15,48
AM_SD11_20200224_053500-6,Unrestored,Amjhar,AM_2,6,2020,139.971059,367.4560828,2.302577,0.002233,6.36780809,1.509998318,0.964235481,0.263778452,17,47
AM_SD11_20200224_054500-1,Unrestored,Amjhar,AM_2,1,2020,137.0119154,355.2592426,2.302584,0.000607,5.10997479,1.610719929,0.972210142,0.790884697,15,54
AM_SD11_20200224_054500-2,Unrestored,Amjhar,AM_2,1,2020,138.0761005,351.1479114,2.302579,0.002068,6.560494549,1.906624859,0.971986033,0.765595808,13,50
AM_SD11_20200224_054500-3,Unrestored,Amjhar,AM_2,1,2020,140.6306108,363.1818307,2.302573,0.002818,6.133108368,2.221171095,0.969990083,0.639532356,14,47
AM_SD11_20200224_054500-4,Unrestored,Amjhar,AM_2,2,2020,134.2298385,344.5178548,2.302571,0.002953,5.064874397,1.725742137,0.970243784,0.504299139,16,47
AM_SD11_20200224_054500-5,Unrestored,Amjhar,AM_2,2,2020,131.8169528,340.7056259,2.302524,0.006252,5.310556482,1.722593706,0.970460002,0.427502879,14,48
AM_SD11_20200224_054500-6,Unrestored,Amjhar,AM_2,2,2020,138.4411666,350.5758544,2.302578,0.002136,4.653796254,1.622751631,0.97052507,0.568986264,15,51
AM_SD11_20200224_055000-1,Unrestored,Amjhar,AM_2,3,2020,132.8082552,350.2424326,2.302582,0.001384,4.280428576,1.717132642,0.972201544,0.755711493,19,53
AM_SD11_20200224_055000-2,Unrestored,Amjhar,AM_2,1,2020,133.846893,352.5249588,2.302585,0.000481,4.136882901,2.036500475,0.972638062,0.767813201,20,53
AM_SD11_20200224_055000-3,Unrestored,Amjhar,AM_2,2,2020,133.8140392,348.0361139,2.302585,0.000235,4.29867794,1.44206272,0.974523083,0.750505156,14,45
AM_SD11_20200224_055000-4,Unrestored,Amjhar,AM_2,2,2020,133.51281,352.900361,2.302585,0.00047,4.435294771,1.461079392,0.974667014,0.749761431,19,54
AM_SD11_20200224_055000-5,Unrestored,Amjhar,AM_2,3,2020,135.2360712,352.3165771,2.302584,0.000694,4.262801576,1.235243388,0.973134607,0.762501585,15,48
AM_SD11_20200224_055000-6,Unrestored,Amjhar,AM_2,1,2020,134.8778568,346.4665933,2.302573,0.002793,5.589306779,1.783672188,0.974028904,0.720520701,14,44
AM_SD11_20200224_055500-1,Unrestored,Amjhar,AM_2,2,2020,135.9890468,361.3878962,2.302583,0.00109,3.910195162,1.215358341,0.97133243,0.782478859,21,60
AM_SD11_20200224_055500-2,Unrestored,Amjhar,AM_2,2,2020,132.1413417,352.0234771,2.302583,0.001098,4.161123864,1.047417847,0.969601856,0.755705638,15,46
AM_SD11_20200224_055500-3,Unrestored,Amjhar,AM_2,3,2020,130.8750352,341.1696655,2.302578,0.002137,4.426228793,1.212514244,0.97547861,0.691557988,17,55
AM_SD11_20200224_055500-4,Unrestored,Amjhar,AM_2,3,2020,137.7599452,355.5931536,2.302576,0.002345,5.871885102,2.90306714,0.972142932,0.805192774,17,52
AM_SD11_20200224_055500-5,Unrestored,Amjhar,AM_2,2,2020,126.7079006,331.2927064,2.30258,0.001782,3.992209119,1.418422669,0.974713016,0.61300107,19,54
AM_SD11_20200224_055500-6,Unrestored,Amjhar,AM_2,2,2020,133.1382826,349.138831,2.302582,0.001293,4.03767289,1.692131829,0.972925983,0.787170023,19,57
AM_SD11_20200224_060500-1,Unrestored,Amjhar,AM_2,1,2020,138.7431918,353.9546381,2.302578,0.002063,5.023950326,1.760306436,0.971790317,0.742739899,16,50
AM_SD11_20200224_060500-2,Unrestored,Amjhar,AM_2,2,2020,127.5508461,336.3774675,2.302585,0.000406,3.42951768,1.036714415,0.976978026,0.722961474,20,51
AM_SD11_20200224_060500-3,Unrestored,Amjhar,AM_2,1,2020,132.5562203,344.4630381,2.302583,0.001113,4.9822766,2.33750267,0.974025254,0.646796429,17,52
AM_SD11_20200224_060500-4,Unrestored,Amjhar,AM_2,3,2020,132.6397756,346.7051929,2.30258,0.001712,4.501383719,1.002411055,0.974815028,0.554343011,16,51
AM_SD11_20200224_060500-5,Unrestored,Amjhar,AM_2,3,2020,138.6022619,358.7989024,2.302584,0.000742,5.219211054,1.214067296,0.97254017,0.74064993,15,48
AM_SD11_20200224_060500-6,Unrestored,Amjhar,AM_2,4,2020,133.8543086,347.2792591,2.302583,0.001143,4.562701862,2.014219656,0.973460385,0.774640178,21,51
AM_SD11_20200224_063500-1,Unrestored,Amjhar,AM_2,3,2020,125.376314,326.2293485,2.302564,0.00347,3.907603837,1.890514815,0.976654752,0.727286905,18,53
AM_SD11_20200224_063500-2,Unrestored,Amjhar,AM_2,4,2020,133.7001977,345.0940562,2.302537,0.005301,5.811245457,2.511324137,0.972670061,0.830120752,17,52
AM_SD11_20200224_063500-3,Unrestored,Amjhar,AM_2,4,2020,129.1412439,333.5001576,2.30256,0.003765,4.983767939,2.115105246,0.975880045,0.746988863,16,51
AM_SD11_20200224_063500-4,Unrestored,Amjhar,AM_2,5,2020,128.2741835,332.010546,2.302579,0.001921,4.19512144,1.522898517,0.976829799,0.704323964,17,54
AM_SD11_20200224_063500-5,Unrestored,Amjhar,AM_2,6,2020,129.7926193,333.2767947,2.302583,0.000995,4.289885632,1.446756376,0.977256498,0.739674706,21,55
AM_SD11_20200224_063500-6,Unrestored,Amjhar,AM_2,7,2020,132.9870289,346.2634853,2.302546,0.00475,6.169343558,2.607359989,0.972358803,0.847041691,19,53
AM_SD11_20200224_065000-1,Unrestored,Amjhar,AM_2,3,2020,131.927834,339.8709255,2.302579,0.001914,4.500881529,2.295090581,0.975960303,0.777383399,21,57
AM_SD11_20200224_065000-2,Unrestored,Amjhar,AM_2,4,2020,136.685779,342.4189989,2.302529,0.005812,5.130218045,2.4753145,0.973372792,0.652456762,18,55
